ID,Title,Difficulty,Topics,Link,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions,pattern
210,Course Schedule II,Medium,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule-ii/,53.89,FALSE,Algorithms,11551,372,"[{""input"": ""numCourses=4, prerequisites=[[1,0],[2,0],[3,1],[3,2]]"", ""expected"": ""[0,2,1,3]""}, {""input"": ""numCourses=1, prerequisites=[]"", ""expected"": ""[0]""}, {""input"": ""numCourses=4, prerequisites=[[1,0],[2,0],[3,1]]"", ""expected"": ""[0,2,1,3]""}, {""input"": ""numCourses=2, prerequisites=[[1,0],[0,1]]"", ""expected"": ""[]""}]","[{""title"": ""Course Schedule"", ""titleSlug"": ""course-schedule"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Alien Dictionary"", ""titleSlug"": ""alien-dictionary"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Minimum Height Trees"", ""titleSlug"": ""minimum-height-trees"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Sequence Reconstruction"", ""titleSlug"": ""sequence-reconstruction"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Course Schedule III"", ""titleSlug"": ""course-schedule-iii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Parallel Courses"", ""titleSlug"": ""parallel-courses"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find All Possible Recipes from Given Supplies"", ""titleSlug"": ""find-all-possible-recipes-from-given-supplies"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Build a Matrix With Conditions"", ""titleSlug"": ""build-a-matrix-with-conditions"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Sort Array by Moving Items to Empty Space"", ""titleSlug"": ""sort-array-by-moving-items-to-empty-space"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dfs_recursive"", ""topological_sort""]"
621,Task Scheduler,Medium,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting",https://leetcode.com/problems/task-scheduler/,61.88,FALSE,Algorithms,11331,2165,"[{""input"": ""tasks=[\""A\"",\""A\"",\""A\"",\""B\"",\""B\"",\""B\""], n=2"", ""expected"": ""8""}, {""input"": ""tasks=[\""A\""], n=0"", ""expected"": ""1""}, {""input"": ""tasks=[\""A\""]*100+[\""B\""]*100+[\""C\""]*100+[\""D\""]*100+[\""E\""]*100, n=4"", ""expected"": ""500""}, {""input"": ""tasks=[\""A\"",\""A\"",\""A\"",\""B\"",\""B\"",\""B\""], n=0"", ""expected"": ""6""}]","[{""title"": ""Rearrange String k Distance Apart"", ""titleSlug"": ""rearrange-string-k-distance-apart"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Reorganize String"", ""titleSlug"": ""reorganize-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Weeks for Which You Can Work"", ""titleSlug"": ""maximum-number-of-weeks-for-which-you-can-work"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Minimum Time to Finish All Jobs II"", ""titleSlug"": ""find-minimum-time-to-finish-all-jobs-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Task Scheduler II"", ""titleSlug"": ""task-scheduler-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_local"", ""hash_map_frequency"", ""heap_top_k""]"
57,Insert Interval,Medium,Array,https://leetcode.com/problems/insert-interval/,43.82,FALSE,Algorithms,11272,895,"[{""input"": ""intervals=[[1,3],[6,9]], newInterval=[2,5]"", ""expected"": ""[[1,5],[6,9]]""}, {""input"": ""intervals=[], newInterval=[5,7]"", ""expected"": ""[[5,7]]""}, {""input"": ""intervals=[[1,2],[3,5],[6,7],[8,10],[12,16]], newInterval=[4,8]"", ""expected"": ""[[1,2],[3,10],[12,16]]""}, {""input"": ""intervals=[[1,5]], newInterval=[2,3]"", ""expected"": ""[[1,5]]""}]","[{""title"": ""Merge Intervals"", ""titleSlug"": ""merge-intervals"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Range Module"", ""titleSlug"": ""range-module"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Count Integers in Intervals"", ""titleSlug"": ""count-integers-in-intervals"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""greedy_interval""]"
647,Palindromic Substrings,Medium,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/palindromic-substrings/,71.93,FALSE,Algorithms,11226,251,"[{""input"": ""s=\""abc\"""", ""expected"": ""3""}, {""input"": ""s=\""a\"""", ""expected"": ""1""}, {""input"": ""s=\""a\""*500"", ""expected"": ""125250""}, {""input"": ""s=\""aaa\"""", ""expected"": ""6""}]","[{""title"": ""Longest Palindromic Substring"", ""titleSlug"": ""longest-palindromic-substring"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Palindromic Subsequence"", ""titleSlug"": ""longest-palindromic-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_2d_string"", ""two_pointers_opposite""]"
16,3Sum Closest,Medium,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum-closest/,47.12,FALSE,Algorithms,11131,603,"[{""input"": ""nums=[-1,2,1,-4], target=1"", ""expected"": ""2""}, {""input"": ""nums=[0,0,0], target=1"", ""expected"": ""0""}, {""input"": ""nums=[1,1,1,1], target=0"", ""expected"": ""3""}, {""input"": ""nums=[1,1,1,0], target=-100"", ""expected"": ""2""}]","[{""title"": ""3Sum"", ""titleSlug"": ""3sum"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""3Sum Smaller"", ""titleSlug"": ""3sum-smaller"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_local"", ""two_pointers_opposite""]"
763,Partition Labels,Medium,"Hash Table, Two Pointers, String, Greedy",https://leetcode.com/problems/partition-labels/,81.6,FALSE,Algorithms,11042,434,"[{""input"": ""s=\""ababcbacadefegdehijhklij\"""", ""expected"": ""[9,7,8]""}, {""input"": ""s=\""a\"""", ""expected"": ""[1]""}, {""input"": ""s=\""a\""*500+\""b\""*500"", ""expected"": ""[500,500]""}, {""input"": ""s=\""eccbbbbdec\"""", ""expected"": ""[10]""}]","[{""title"": ""Merge Intervals"", ""titleSlug"": ""merge-intervals"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Optimal Partition of String"", ""titleSlug"": ""optimal-partition-of-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""greedy_local"", ""hash_map_lookup"", ""two_pointers_same""]"
50,"Pow(x, n)",Medium,"Math, Recursion",https://leetcode.com/problems/powx-n/,37.37,FALSE,Algorithms,10980,10294,"[{""input"": ""x=2.0, n=10"", ""expected"": ""1024.0""}, {""input"": ""x=1.0, n=0"", ""expected"": ""1.0""}, {""input"": ""x=2.0, n=1000"", ""expected"": ""1.0715086071862673e+301""}, {""input"": ""x=2.0, n=-3"", ""expected"": ""0.125""}]","[{""title"": ""Sqrt(x)"", ""titleSlug"": ""sqrtx"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Super Pow"", ""titleSlug"": ""super-pow"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Collisions of Monkeys on a Polygon"", ""titleSlug"": ""count-collisions-of-monkeys-on-a-polygon"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dfs_recursive""]"
328,Odd Even Linked List,Medium,Linked List,https://leetcode.com/problems/odd-even-linked-list/,62.07,FALSE,Algorithms,10969,570,"[{""input"": ""head=[1,2,3,4,5]"", ""expected"": ""[1,3,5,2,4]""}, {""input"": ""head=[1]"", ""expected"": ""[1]""}, {""input"": ""head=[1,2,3,4,5,6,7,8,9,10]"", ""expected"": ""[1,3,5,7,9,2,4,6,8,10]""}, {""input"": ""head=[2,1,3,5,6,4,7]"", ""expected"": ""[2,3,6,7,1,5,4]""}]","[{""title"": ""Split Linked List in Parts"", ""titleSlug"": ""split-linked-list-in-parts"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Transform Array by Parity"", ""titleSlug"": ""transform-array-by-parity"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""two_pointers_same""]"
442,Find All Duplicates in an Array,Medium,"Array, Hash Table",https://leetcode.com/problems/find-all-duplicates-in-an-array/,76.52,FALSE,Algorithms,10871,428,"[{""input"": ""nums=[4,3,2,7,8,2,3,1]"", ""expected"": ""[2,3]""}, {""input"": ""nums=[1]"", ""expected"": ""[]""}, {""input"": ""nums=[1,2,3,4,5,6,7,8,1,2]"", ""expected"": ""[1,2]""}, {""input"": ""nums=[1,1,2,2]"", ""expected"": ""[1,2]""}]","[{""title"": ""Find All Numbers Disappeared in an Array"", ""titleSlug"": ""find-all-numbers-disappeared-in-an-array"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Sum of Distances"", ""titleSlug"": ""sum-of-distances"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""The Two Sneaky Numbers of Digitville"", ""titleSlug"": ""the-two-sneaky-numbers-of-digitville"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""hash_map_frequency""]"
96,Unique Binary Search Trees,Medium,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/unique-binary-search-trees/,62.65,FALSE,Algorithms,10775,434,"[{""input"": ""n=3"", ""expected"": ""5""}, {""input"": ""n=1"", ""expected"": ""1""}, {""input"": ""n=19"", ""expected"": ""1767263190""}, {""input"": ""n=2"", ""expected"": ""2""}]","[{""title"": ""Unique Binary Search Trees II"", ""titleSlug"": ""unique-binary-search-trees-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
787,Cheapest Flights Within K Stops,Medium,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path",https://leetcode.com/problems/cheapest-flights-within-k-stops/,40.69,FALSE,Algorithms,10749,457,"[{""input"": ""n=4, flights=[[0,1,100],[1,2,100],[2,0,100],[1,3,600],[2,3,200]], src=0, dst=3, k=1"", ""expected"": ""700""}, {""input"": ""n=2, flights=[[0,1,100]], src=0, dst=1, k=0"", ""expected"": ""100""}, {""input"": ""n=5, flights=[[0,1,1],[0,2,5],[1,2,1],[2,3,1],[3,4,1],[1,3,4],[1,4,8]], src=0, dst=4, k=2"", ""expected"": ""7""}, {""input"": ""n=3, flights=[[0,1,100],[1,2,100],[0,2,500]], src=0, dst=2, k=0"", ""expected"": ""500""}]","[{""title"": ""Maximum Vacation Days"", ""titleSlug"": ""maximum-vacation-days"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Minimum Cost to Reach City With Discounts"", ""titleSlug"": ""minimum-cost-to-reach-city-with-discounts"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""bfs_shortest_path"", ""dp_1d_forward"", ""heap_top_k""]"
221,Maximal Square,Medium,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/maximal-square/,49.08,FALSE,Algorithms,10707,250,"[{""input"": ""matrix=[[1,0,1,0,0],[1,0,1,1,1],[1,1,1,1,1],[1,0,0,1,0]]"", ""expected"": ""4""}, {""input"": ""matrix=[[0]]"", ""expected"": ""0""}, {""input"": ""matrix=[[1]*100 for _ in range(100)]"", ""expected"": ""10000""}, {""input"": ""matrix=[[1,1],[1,1]]"", ""expected"": ""4""}]","[{""title"": ""Maximal Rectangle"", ""titleSlug"": ""maximal-rectangle"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Largest Plus Sign"", ""titleSlug"": ""largest-plus-sign"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Artifacts That Can Be Extracted"", ""titleSlug"": ""count-artifacts-that-can-be-extracted"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Stamping the Grid"", ""titleSlug"": ""stamping-the-grid"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Maximize Area of Square Hole in Grid"", ""titleSlug"": ""maximize-area-of-square-hole-in-grid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""dp_2d_grid""]"
61,Rotate List,Medium,"Linked List, Two Pointers",https://leetcode.com/problems/rotate-list/,40.29,FALSE,Algorithms,10693,1516,"[{""input"": ""head=[1,2,3,4,5], k=2"", ""expected"": ""[4,5,1,2,3]""}, {""input"": ""head=[1], k=0"", ""expected"": ""[1]""}, {""input"": ""head=[1,2,3,4,5], k=7"", ""expected"": ""[4,5,1,2,3]""}, {""input"": ""head=[1,2,3], k=4"", ""expected"": ""[3,1,2]""}]","[{""title"": ""Rotate Array"", ""titleSlug"": ""rotate-array"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Split Linked List in Parts"", ""titleSlug"": ""split-linked-list-in-parts"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""two_pointers_same""]"
547,Number of Provinces,Medium,"Depth-First Search, Breadth-First Search, Union Find, Graph",https://leetcode.com/problems/number-of-provinces/,69.14,FALSE,Algorithms,10663,401,"[{""input"": ""isConnected=[[1,1,0],[1,1,0],[0,0,1]]"", ""expected"": ""2""}, {""input"": ""isConnected=[[1]]"", ""expected"": ""1""}, {""input"": ""isConnected=[[1,0,0],[0,1,0],[0,0,1]]"", ""expected"": ""3""}, {""input"": ""isConnected=[[1,1,1],[1,1,1],[1,1,1]]"", ""expected"": ""1""}]","[{""title"": ""Number of Connected Components in an Undirected Graph"", ""titleSlug"": ""number-of-connected-components-in-an-undirected-graph"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Robot Return to Origin"", ""titleSlug"": ""robot-return-to-origin"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Sentence Similarity"", ""titleSlug"": ""sentence-similarity"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Sentence Similarity II"", ""titleSlug"": ""sentence-similarity-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""The Earliest Moment When Everyone Become Friends"", ""titleSlug"": ""the-earliest-moment-when-everyone-become-friends"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Detonate the Maximum Bombs"", ""titleSlug"": ""detonate-the-maximum-bombs"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""bfs_level_order"", ""dfs_recursive"", ""union_find""]"
213,House Robber II,Medium,"Array, Dynamic Programming",https://leetcode.com/problems/house-robber-ii/,43.89,FALSE,Algorithms,10648,177,"[{""input"": ""nums=[2,3,2]"", ""expected"": ""3""}, {""input"": ""nums=[1]"", ""expected"": ""1""}, {""input"": ""nums=[1,2,3,4,5,6,7,8,9,10]"", ""expected"": ""30""}, {""input"": ""nums=[1,2,3,1]"", ""expected"": ""4""}]","[{""title"": ""House Robber"", ""titleSlug"": ""house-robber"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Paint House"", ""titleSlug"": ""paint-house"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Paint Fence"", ""titleSlug"": ""paint-fence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""House Robber III"", ""titleSlug"": ""house-robber-iii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Non-negative Integers without Consecutive Ones"", ""titleSlug"": ""non-negative-integers-without-consecutive-ones"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Coin Path"", ""titleSlug"": ""coin-path"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""dp_1d_forward""]"
229,Majority Element II,Medium,"Array, Hash Table, Sorting, Counting",https://leetcode.com/problems/majority-element-ii/,54.86,FALSE,Algorithms,10554,471,"[{""input"": ""nums=[3,2,3]"", ""expected"": ""[3]""}, {""input"": ""nums=[1]"", ""expected"": ""[1]""}, {""input"": ""nums=[1]*334+[2]*333+[3]*333"", ""expected"": ""[1]""}, {""input"": ""nums=[1,2,1,2,3]"", ""expected"": ""[1,2]""}]","[{""title"": ""Majority Element"", ""titleSlug"": ""majority-element"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Check If a Number Is Majority Element in a Sorted Array"", ""titleSlug"": ""check-if-a-number-is-majority-element-in-a-sorted-array"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Most Frequent Even Element"", ""titleSlug"": ""most-frequent-even-element"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]","[""greedy_local"", ""hash_map_frequency""]"
90,Subsets II,Medium,"Array, Backtracking, Bit Manipulation",https://leetcode.com/problems/subsets-ii/,59.92,FALSE,Algorithms,10510,381,"[{""input"": ""nums=[1,2,2]"", ""expected"": ""[[],[1],[1,2],[1,2,2],[2],[2,2]]""}, {""input"": ""nums=[0]"", ""expected"": ""[[],[0]]""}, {""input"": ""nums=[1]*5"", ""expected"": ""[[],[1],[1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1]]""}, {""input"": ""nums=[4,4,4,1,4]"", ""expected"": ""[[],[1],[1,4],[1,4,4],[1,4,4,4],[1,4,4,4,4],[4],[4,4],[4,4,4],[4,4,4,4]]""}]","[{""title"": ""Subsets"", ""titleSlug"": ""subsets"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find Array Given Subset Sums"", ""titleSlug"": ""find-array-given-subset-sums"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""backtracking_subset""]"
1011,Capacity To Ship Packages Within D Days,Medium,"Array, Binary Search",https://leetcode.com/problems/capacity-to-ship-packages-within-d-days/,72.6,FALSE,Algorithms,10465,268,"[{""input"": ""weights=[1,2,3,4,5,6,7,8,9,10], days=5"", ""expected"": ""15""}, {""input"": ""weights=[1], days=1"", ""expected"": ""1""}, {""input"": ""weights=[1,2,3,4,5,6,7,8,9,10], days=1"", ""expected"": ""55""}, {""input"": ""weights=[3,2,2,4,1,4], days=3"", ""expected"": ""6""}]","[{""title"": ""Split Array Largest Sum"", ""titleSlug"": ""split-array-largest-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Divide Chocolate"", ""titleSlug"": ""divide-chocolate"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Cutting Ribbons"", ""titleSlug"": ""cutting-ribbons"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimized Maximum of Products Distributed to Any Store"", ""titleSlug"": ""minimized-maximum-of-products-distributed-to-any-store"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Bags With Full Capacity of Rocks"", ""titleSlug"": ""maximum-bags-with-full-capacity-of-rocks"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Total Distance Traveled"", ""titleSlug"": ""minimum-total-distance-traveled"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]","[""binary_search_answer""]"
695,Max Area of Island,Medium,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/max-area-of-island/,73.34,FALSE,Algorithms,10389,215,"[{""input"": ""grid=[[0,0,1,0,0,0,0,1,0,0,0,0,0],[0,0,0,0,0,0,0,1,1,1,0,0,0],[0,1,1,0,1,0,0,0,0,0,0,0,0],[0,1,0,0,1,1,0,0,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,1,1,1,0,0,0],[0,0,0,0,0,0,0,1,1,0,0,0,0]]"", ""expected"": ""6""}, {""input"": ""grid=[[0]]"", ""expected"": ""0""}, {""input"": ""grid=[[1,1,0,0],[1,1,0,0],[0,0,1,1],[0,0,1,1]]"", ""expected"": ""4""}, {""input"": ""grid=[[1,0],[0,1]]"", ""expected"": ""1""}]","[{""title"": ""Number of Islands"", ""titleSlug"": ""number-of-islands"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Battleships in a Board"", ""titleSlug"": ""battleships-in-a-board"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Island Perimeter"", ""titleSlug"": ""island-perimeter"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Largest Submatrix With Rearrangements"", ""titleSlug"": ""largest-submatrix-with-rearrangements"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Detonate the Maximum Bombs"", ""titleSlug"": ""detonate-the-maximum-bombs"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Fish in a Grid"", ""titleSlug"": ""maximum-number-of-fish-in-a-grid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""bfs_level_order"", ""dfs_recursive"", ""union_find""]"
378,Kth Smallest Element in a Sorted Matrix,Medium,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix",https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/,63.77,FALSE,Algorithms,10339,382,"[{""input"": ""matrix=[[1,5,9],[10,11,13],[12,13,15]], k=8"", ""expected"": ""13""}, {""input"": ""matrix=[[1]], k=1"", ""expected"": ""1""}, {""input"": ""matrix=[[1,2,3],[4,5,6],[7,8,9]], k=5"", ""expected"": ""5""}, {""input"": ""matrix=[[-5]], k=1"", ""expected"": ""-5""}]","[{""title"": ""Find K Pairs with Smallest Sums"", ""titleSlug"": ""find-k-pairs-with-smallest-sums"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Kth Smallest Number in Multiplication Table"", ""titleSlug"": ""kth-smallest-number-in-multiplication-table"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Find K-th Smallest Pair Distance"", ""titleSlug"": ""find-k-th-smallest-pair-distance"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""K-th Smallest Prime Fraction"", ""titleSlug"": ""k-th-smallest-prime-fraction"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]","[""binary_search_answer"", ""heap_top_k""]"
